population,image_index,image_id,class_index,snr_db,seed,family,mode,arm,header_accepted,body_crc_accepted,header_false_acceptance,header_fields_correct,payload_bits_correct,source_complete,source_correct,accepted_correct,source_bit_error_rate,candidate_prefix_scales,receiver_label,arithmetic_padding_reads,source_error,image_index_in_archive,prefix_sha256,source_pixels_sha256,received_sha256,transmitted_sha256,raw_payload_bits,actual_payload_bits,attempted_arithmetic_bits,arithmetic_length_field,raw_fallback,header_uses,data_uses,complex_uses,total_energy,header_payload_bits,header_crc_bits,header_tail_bits,header_coded_bits,data_crc_bits,data_tail_bits,data_mother_coded_bits,data_coded_bits,data_information_rate,psnr_db,lpips,dino
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,5.0,2003,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,791,0,,0,c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,dc9af79f8795b6804631533c0b9a5f15029962a05b16c4e95dc4511993c9aee6,b3453c226dbd90796eb6748fc3ab37f8201e4cb74489d57c857fb749fc85d55a,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,17.20680809020996,0.1856212168931961,0.8845785856246948
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,5.0,2003,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,791,0,,3,4662abcc2cdf945d2d893ac7ca84927315f9be1001fcdfe1b9fd5d1862b3020c,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,568ea64ae02a7623c1dc71abe7cb08edd4df88e952f0ee900e44e2fb26ffc78c,71274440b8220d1d727f6aff62a0a5a7b96337339ad7af48a7f368bcbf2e6fa8,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,17.27348518371582,0.1695011854171753,0.8670785427093506
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,5.0,2003,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.057586477987421385,9,791,0,,20,3bd27c2bda51b493e871065c4344dcc4bf3dc0dcf902a700849e6cfa7dc4d0fb,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,e91bd5abb5861ee5b7efdda6930e5ed25f519f7923a771b7dc419aa249304c95,c52715a2c3e52aad5eb0790222871ff8147bb41b67005ccf1fb394aee6f4e1c2,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,16.723377227783203,0.2575582265853882,0.7565469145774841
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,5.0,2003,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,791,30,,0,c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,f22e76ca75c9cc69b9d3dee466f188ce0624f89b406dbeb75773df131db52726,da8bc4f6ac028bf993aadbd00ede7b73a768451b4ffe8704c4a35dd313aebd11,1860,1368,1368,1368,False,94,2966,3060,6120.0,25,16,6,188,16,6,2780,5932,0.23432231962238706,17.20680809020996,0.1856212168931961,0.8845785856246948
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,5.0,2003,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,791,30,,3,4662abcc2cdf945d2d893ac7ca84927315f9be1001fcdfe1b9fd5d1862b3020c,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,3441c804c52067290d69b40e1782bf426aa8610f8b9fa3fa025c1afa877aad33,da04bfa7089201dcb4f3c6c3c366d833c741a057c280faa3a5add9defdd40d15,3060,2120,2120,2120,False,94,2966,3060,6120.0,25,16,6,188,16,6,4284,5932,0.36109238031018204,17.27348518371582,0.1695011854171753,0.8670785427093506
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,5.0,2003,arithmetic,9,arithmetic_m9,1,1,0,1,1,1,1,1,0.0,9,791,30,,16,13e6dbc9abbf739aab55aaf80bfa5ba83b28c7999cc5ce2e212200ce6aa6ca21,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,2b326ffd4fb83027ec32c4d9ac5d08c7958d8bdcb50cb273cfa456dc1e0a3e8b,30d5e03fd7407cb1939b2059ddf6f154537dbfd27fde36ffce99c8b616b1af8a,5088,3417,3417,3417,False,94,2966,3060,6120.0,25,16,6,188,16,6,6878,5932,0.5797370195549562,18.32126808166504,0.12986837327480316,0.9515142440795898
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,6.0,2001,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,791,0,,0,c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,b364b6463d02aa1ccb4429169ad87bf5186a29395f5f175608c14fbf2c06029b,b3453c226dbd90796eb6748fc3ab37f8201e4cb74489d57c857fb749fc85d55a,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,17.20680809020996,0.1856212168931961,0.8845785856246948
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,6.0,2001,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,791,0,,3,4662abcc2cdf945d2d893ac7ca84927315f9be1001fcdfe1b9fd5d1862b3020c,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,1184ac81e73e6400bd33af8c693c183ad357f7e4c5e1507489fac50bd5595d8a,71274440b8220d1d727f6aff62a0a5a7b96337339ad7af48a7f368bcbf2e6fa8,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,17.27348518371582,0.1695011854171753,0.8670785427093506
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,6.0,2001,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.020636792452830188,9,791,0,,21,9661ce90fd6ad167f82050cc5c0c3d361893426484171076be19491bbbc61b51,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,ca9f662d2f97b30624444e91d4a0f4643cc11c966db9726f5ac8fdbe5902f26b,c52715a2c3e52aad5eb0790222871ff8147bb41b67005ccf1fb394aee6f4e1c2,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,17.882699966430664,0.14330710470676422,0.9127543568611145
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,6.0,2001,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,791,30,,0,c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,24cae9d69d40886c98afe869fc6c5b794177ac6a3f41f145486d8b0c025976af,da8bc4f6ac028bf993aadbd00ede7b73a768451b4ffe8704c4a35dd313aebd11,1860,1368,1368,1368,False,94,2966,3060,6120.0,25,16,6,188,16,6,2780,5932,0.23432231962238706,17.20680809020996,0.1856212168931961,0.8845785856246948
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,6.0,2001,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,791,30,,3,4662abcc2cdf945d2d893ac7ca84927315f9be1001fcdfe1b9fd5d1862b3020c,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,e9131efccacaa56eb2fcbb03736e68f9ee581ae999d1d652933cc4b089314f30,da04bfa7089201dcb4f3c6c3c366d833c741a057c280faa3a5add9defdd40d15,3060,2120,2120,2120,False,94,2966,3060,6120.0,25,16,6,188,16,6,4284,5932,0.36109238031018204,17.27348518371582,0.1695011854171753,0.8670785427093506
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,6.0,2001,arithmetic,9,arithmetic_m9,1,1,0,1,1,1,1,1,0.0,9,791,30,,16,13e6dbc9abbf739aab55aaf80bfa5ba83b28c7999cc5ce2e212200ce6aa6ca21,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,8267a2ba047928503378e35cbc9b37c7eba91ab2a16c930c7a530c58a3658d5f,30d5e03fd7407cb1939b2059ddf6f154537dbfd27fde36ffce99c8b616b1af8a,5088,3417,3417,3417,False,94,2966,3060,6120.0,25,16,6,188,16,6,6878,5932,0.5797370195549562,18.32126808166504,0.12986837327480316,0.9515142440795898
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,6.0,2002,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,791,0,,0,c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,89d3f2778c2a7d2245af5c134953d2daa658cedc3eacc4efa07570e129df2f9c,b3453c226dbd90796eb6748fc3ab37f8201e4cb74489d57c857fb749fc85d55a,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,17.20680809020996,0.1856212168931961,0.8845785856246948
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,6.0,2002,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,791,0,,3,4662abcc2cdf945d2d893ac7ca84927315f9be1001fcdfe1b9fd5d1862b3020c,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,57281f0344e1bd42b3af84c88d34e1b00a36d700fcb09c55c736f5e55fac1fa5,71274440b8220d1d727f6aff62a0a5a7b96337339ad7af48a7f368bcbf2e6fa8,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,17.27348518371582,0.1695011854171753,0.8670785427093506
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,6.0,2002,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.0033411949685534592,9,791,0,,22,1efa9677a39d68ec811fe742c7e354c5969ab902585eb51f8214bf1227425670,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,915e393485c4c7e48cab2660e1fed71699241c3416b99fd858a8cf28e1d6b12a,c52715a2c3e52aad5eb0790222871ff8147bb41b67005ccf1fb394aee6f4e1c2,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,17.815242767333984,0.19943954050540924,0.9212282299995422
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,6.0,2002,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,791,30,,0,c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,e0fc3e22d8b1b00a819326ac0b414f9aee8dce9fab289866dd760fe8f83590b3,da8bc4f6ac028bf993aadbd00ede7b73a768451b4ffe8704c4a35dd313aebd11,1860,1368,1368,1368,False,94,2966,3060,6120.0,25,16,6,188,16,6,2780,5932,0.23432231962238706,17.20680809020996,0.1856212168931961,0.8845785856246948
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,6.0,2002,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,791,30,,3,4662abcc2cdf945d2d893ac7ca84927315f9be1001fcdfe1b9fd5d1862b3020c,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,663756846bb5a40fc66f8769dc9c7c0131fe757d5893d3553b65adaec2093a23,da04bfa7089201dcb4f3c6c3c366d833c741a057c280faa3a5add9defdd40d15,3060,2120,2120,2120,False,94,2966,3060,6120.0,25,16,6,188,16,6,4284,5932,0.36109238031018204,17.27348518371582,0.1695011854171753,0.8670785427093506
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,6.0,2002,arithmetic,9,arithmetic_m9,1,1,0,1,1,1,1,1,0.0,9,791,30,,16,13e6dbc9abbf739aab55aaf80bfa5ba83b28c7999cc5ce2e212200ce6aa6ca21,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,ca088a6cd66b457b1fdf5e051f19eb7f414e9eb72346d28124803b27685c5587,30d5e03fd7407cb1939b2059ddf6f154537dbfd27fde36ffce99c8b616b1af8a,5088,3417,3417,3417,False,94,2966,3060,6120.0,25,16,6,188,16,6,6878,5932,0.5797370195549562,18.32126808166504,0.12986837327480316,0.9515142440795898
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,6.0,2003,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,791,0,,0,c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,651d1e0f605c23d05acb0cdd65759845ab2103cef6150368144b1ac3de25b403,b3453c226dbd90796eb6748fc3ab37f8201e4cb74489d57c857fb749fc85d55a,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,17.20680809020996,0.1856212168931961,0.8845785856246948
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,6.0,2003,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,791,0,,3,4662abcc2cdf945d2d893ac7ca84927315f9be1001fcdfe1b9fd5d1862b3020c,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,7f1084ae7f3f36b94829d5c5abf3d44ed245c9c6688dc2657aff81dccbf4e04e,71274440b8220d1d727f6aff62a0a5a7b96337339ad7af48a7f368bcbf2e6fa8,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,17.27348518371582,0.1695011854171753,0.8670785427093506
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,6.0,2003,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.00884433962264151,9,791,0,,23,e9885a2ea4d0f3b43efec92368121ba0a184884faca90dff0d1c353b98424134,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,31a4343c4cd11345fb3b5c497ac7b19098c800991c68060e5bd2d3b47190d4f8,c52715a2c3e52aad5eb0790222871ff8147bb41b67005ccf1fb394aee6f4e1c2,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,17.126407623291016,0.20255035161972046,0.8882021307945251
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,6.0,2003,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,791,30,,0,c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,103555a72788de17b94beef276b58c2e2a3791115064afb65fb0def53611c2d9,da8bc4f6ac028bf993aadbd00ede7b73a768451b4ffe8704c4a35dd313aebd11,1860,1368,1368,1368,False,94,2966,3060,6120.0,25,16,6,188,16,6,2780,5932,0.23432231962238706,17.20680809020996,0.1856212168931961,0.8845785856246948
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,6.0,2003,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,791,30,,3,4662abcc2cdf945d2d893ac7ca84927315f9be1001fcdfe1b9fd5d1862b3020c,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,22a4ef93b74f4adb27f7d85dd66854c1e735f10051b18e180b14878973a7f638,da04bfa7089201dcb4f3c6c3c366d833c741a057c280faa3a5add9defdd40d15,3060,2120,2120,2120,False,94,2966,3060,6120.0,25,16,6,188,16,6,4284,5932,0.36109238031018204,17.27348518371582,0.1695011854171753,0.8670785427093506
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,6.0,2003,arithmetic,9,arithmetic_m9,1,1,0,1,1,1,1,1,0.0,9,791,30,,16,13e6dbc9abbf739aab55aaf80bfa5ba83b28c7999cc5ce2e212200ce6aa6ca21,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,2771805507a8fd335df4609de4207a57252bb7f58e05c0d477c606eabdbafaa2,30d5e03fd7407cb1939b2059ddf6f154537dbfd27fde36ffce99c8b616b1af8a,5088,3417,3417,3417,False,94,2966,3060,6120.0,25,16,6,188,16,6,6878,5932,0.5797370195549562,18.32126808166504,0.12986837327480316,0.9515142440795898
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,7.0,2001,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,791,0,,0,c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,f9240e8d7018e04f9c2ebeef2a5babcafeece2276dabbf6f221977812f82b47b,b3453c226dbd90796eb6748fc3ab37f8201e4cb74489d57c857fb749fc85d55a,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,17.20680809020996,0.1856212168931961,0.8845785856246948
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,7.0,2001,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,791,0,,3,4662abcc2cdf945d2d893ac7ca84927315f9be1001fcdfe1b9fd5d1862b3020c,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,501d61caecd12596d56989b6b69019f68b725451e343fef1cc96c1a80f4fd0d6,71274440b8220d1d727f6aff62a0a5a7b96337339ad7af48a7f368bcbf2e6fa8,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,17.27348518371582,0.1695011854171753,0.8670785427093506
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,7.0,2001,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.00550314465408805,9,791,0,,24,d03b1ba8e62a3a1d37bcdfae6eb93829e93851734d9cb8f3319ea7c69d902f8c,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,cbd5dff24113056ed043eaf4f558562cfbbe811b02553dab49d1e1379cd0b8a1,c52715a2c3e52aad5eb0790222871ff8147bb41b67005ccf1fb394aee6f4e1c2,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,18.049015045166016,0.13595949113368988,0.9090280532836914
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,7.0,2001,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,791,30,,0,c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,f0045c253d72e1ba8a9c2e7a7923efa7ea839012879cb5aa8f3f062e5888eb4a,da8bc4f6ac028bf993aadbd00ede7b73a768451b4ffe8704c4a35dd313aebd11,1860,1368,1368,1368,False,94,2966,3060,6120.0,25,16,6,188,16,6,2780,5932,0.23432231962238706,17.20680809020996,0.1856212168931961,0.8845785856246948
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,7.0,2001,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,791,30,,3,4662abcc2cdf945d2d893ac7ca84927315f9be1001fcdfe1b9fd5d1862b3020c,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,2fa45e592a7f64859a06054270641944569eeab674924cb7d96ae4346b7f0f0e,da04bfa7089201dcb4f3c6c3c366d833c741a057c280faa3a5add9defdd40d15,3060,2120,2120,2120,False,94,2966,3060,6120.0,25,16,6,188,16,6,4284,5932,0.36109238031018204,17.27348518371582,0.1695011854171753,0.8670785427093506
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,7.0,2001,arithmetic,9,arithmetic_m9,1,1,0,1,1,1,1,1,0.0,9,791,30,,16,13e6dbc9abbf739aab55aaf80bfa5ba83b28c7999cc5ce2e212200ce6aa6ca21,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,cb4c2b7e965411b5e5e494f5a22692b61140dbf470b512aec8e42b8e9ea1d806,30d5e03fd7407cb1939b2059ddf6f154537dbfd27fde36ffce99c8b616b1af8a,5088,3417,3417,3417,False,94,2966,3060,6120.0,25,16,6,188,16,6,6878,5932,0.5797370195549562,18.32126808166504,0.12986837327480316,0.9515142440795898
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,7.0,2002,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,791,0,,0,c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,346e41cd452b67d9bc0f34b1c73b81c2eb4e7563a4a8efaa069bc496a2fcacf1,b3453c226dbd90796eb6748fc3ab37f8201e4cb74489d57c857fb749fc85d55a,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,17.20680809020996,0.1856212168931961,0.8845785856246948
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,7.0,2002,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,791,0,,3,4662abcc2cdf945d2d893ac7ca84927315f9be1001fcdfe1b9fd5d1862b3020c,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,5fc262c93bf4615e1b78d318b6a4736afbfda77f447b65ba87f519c3ef32cc73,71274440b8220d1d727f6aff62a0a5a7b96337339ad7af48a7f368bcbf2e6fa8,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,17.27348518371582,0.1695011854171753,0.8670785427093506
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,7.0,2002,raw,9,raw_m9,1,1,0,1,1,1,1,1,0.0,9,791,0,,16,13e6dbc9abbf739aab55aaf80bfa5ba83b28c7999cc5ce2e212200ce6aa6ca21,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,0a3ac7fef761d5188ed1525f41f879efbaad229baf6d28069c9012a7dc80eb60,c52715a2c3e52aad5eb0790222871ff8147bb41b67005ccf1fb394aee6f4e1c2,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,18.32126808166504,0.12986837327480316,0.9515142440795898
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,7.0,2002,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,791,30,,0,c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,4eba8ca67f5249e224687f6fc2b27e1b8c0ff524fda590f36a9ff8143d2837e1,da8bc4f6ac028bf993aadbd00ede7b73a768451b4ffe8704c4a35dd313aebd11,1860,1368,1368,1368,False,94,2966,3060,6120.0,25,16,6,188,16,6,2780,5932,0.23432231962238706,17.20680809020996,0.1856212168931961,0.8845785856246948
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,7.0,2002,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,791,30,,3,4662abcc2cdf945d2d893ac7ca84927315f9be1001fcdfe1b9fd5d1862b3020c,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,9343f0500c67f76b6266a727b5aaa239b42c3f107a965ca9884f48bc47560310,da04bfa7089201dcb4f3c6c3c366d833c741a057c280faa3a5add9defdd40d15,3060,2120,2120,2120,False,94,2966,3060,6120.0,25,16,6,188,16,6,4284,5932,0.36109238031018204,17.27348518371582,0.1695011854171753,0.8670785427093506
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,7.0,2002,arithmetic,9,arithmetic_m9,1,1,0,1,1,1,1,1,0.0,9,791,30,,16,13e6dbc9abbf739aab55aaf80bfa5ba83b28c7999cc5ce2e212200ce6aa6ca21,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,6613291b6f42628ce2bf4f3675e79b1b2476513a5f91e57873ecf3e4302241ec,30d5e03fd7407cb1939b2059ddf6f154537dbfd27fde36ffce99c8b616b1af8a,5088,3417,3417,3417,False,94,2966,3060,6120.0,25,16,6,188,16,6,6878,5932,0.5797370195549562,18.32126808166504,0.12986837327480316,0.9515142440795898
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,7.0,2003,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,791,0,,0,c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,a20d12e50f0ed851adb2e917982717302dca8c365eb04696de98a9745ee8e87f,b3453c226dbd90796eb6748fc3ab37f8201e4cb74489d57c857fb749fc85d55a,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,17.20680809020996,0.1856212168931961,0.8845785856246948
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,7.0,2003,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,791,0,,3,4662abcc2cdf945d2d893ac7ca84927315f9be1001fcdfe1b9fd5d1862b3020c,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,194fa03c54d405e906604536ccc37d3dee36d36b0e54a08f9202c2636ce4a31f,71274440b8220d1d727f6aff62a0a5a7b96337339ad7af48a7f368bcbf2e6fa8,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,17.27348518371582,0.1695011854171753,0.8670785427093506
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,7.0,2003,raw,9,raw_m9,1,1,0,1,1,1,1,1,0.0,9,791,0,,16,13e6dbc9abbf739aab55aaf80bfa5ba83b28c7999cc5ce2e212200ce6aa6ca21,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,6cf86dc7a6cce48044d5d230853551cd33b09da4a69f178daedb8aee65e43a20,c52715a2c3e52aad5eb0790222871ff8147bb41b67005ccf1fb394aee6f4e1c2,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,18.32126808166504,0.12986837327480316,0.9515142440795898
development,75,n04204347/ILSVRC2012_val_00018921_n04204347,791,7.0,2003,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,791,30,,0,c56680a12303dac5f86bc810a00dc9f3422f2cc3ca9494104311da5b908a5fed,bb0919028da5d8113228b4ea2031f03cae14b6805b1a3078dbd2d6f04c5b7ab8,eb077aa98cb9fafc320ab7bf806f92fac30ac3439b5fddf8d674b3de406d1139,da8bc4f6ac028bf993aadbd00ede7b73a768451b4ffe8704c4a35dd313aebd11,1860,1368,1368,1368,False,94,2966,3060,6120.0,25,16,6,188,16,6,2780,5932,0.23432231962238706,17.20680809020996,0.1856212168931961,0.8845785856246948
